DILIST_ID,drug_name,name_lower,smiles,canonical_smiles,source
645,ethionamide,ethionamide,CCC1=NC=CC(=C1)C(N)=S,CCc1cc(C(N)=S)ccn1,drugbank
651,etidronic acid,etidronic acid,CC(O)(P(O)(O)=O)P(O)(O)=O,CC(O)(P(=O)(O)O)P(=O)(O)O,drugbank
653,etomidate,etomidate,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,drugbank
659,fexofenadine,fexofenadine,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,drugbank
660,fialuridine,fialuridine,OC[C@H]1O[C@H]([C@@H](F)[C@@H]1O)N1C=C(I)C(=O)NC1=O,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I,drugbank
661,fipexide,fipexide,ClC1=CC=C(OCC(=O)N2CCN(CC3=CC4=C(OCO4)C=C3)CC2)C=C1,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,drugbank
664,flecainide,flecainide,FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,drugbank
668,flucytosine,flucytosine,NC1=C(F)C=NC(=O)N1,Nc1[nH]c(=O)ncc1F,drugbank
669,fludarabine,fludarabine,NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,drugbank
670,flumazenil,flumazenil,CCOC(=O)C1=C2CN(C)C(=O)C3=C(C=CC(F)=C3)N2C=N1,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,drugbank
676,flurazepam,flurazepam,CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,drugbank
677,fluvoxamine,fluvoxamine,COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,drugbank
678,foscarnet,foscarnet,OC(=O)P(O)(O)=O,O=C(O)P(=O)(O)O,drugbank
679,fosfomycin,fosfomycin,C[C@@H]1O[C@@H]1P(O)(O)=O,C[C@@H]1O[C@@H]1P(=O)(O)O,drugbank
680,fosinopril,fosinopril,CCC(=O)O[C@@H](OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C,CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,drugbank
681,fosphenytoin,fosphenytoin,OP(O)(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,drugbank
685,gemcitabine,gemcitabine,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,drugbank
694,hydrochlorothiazide,hydrochlorothiazide,NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,drugbank
695,idarubicin,idarubicin,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=CC=CC=C3C(=O)C1=C2O)C(C)=O,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,drugbank
696,indapamide,indapamide,CC1CC2=CC=CC=C2N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,drugbank
697,indinavir,indinavir,CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=CC=CC=C12,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,drugbank
698,iodipamide meglumine,iodipamide meglumine,OC(=O)C1=C(I)C(NC(=O)CCCCC(=O)NC2=C(I)C=C(I)C(C(O)=O)=C2I)=C(I)C=C1I,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,drugbank
699,irinotecan,irinotecan,CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,drugbank
700,l-methionine,l-methionine,CSCC[C@H](N)C(O)=O,CSCC[C@H](N)C(=O)O,drugbank
701,isradipine,isradipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,drugbank
702,kanamycin,kanamycin,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,drugbank
703,riboflavin,riboflavin,CC1=C(C)C=C2N(C[C@H](O)[C@H](O)[C@H](O)CO)C3=NC(=O)NC(=O)C3=NC2=C1,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,drugbank
704,lamotrigine,lamotrigine,NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,drugbank
705,l-carnitine,l-carnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,C[N+](C)(C)C[C@H](O)CC(=O)[O-],drugbank
706,levofloxacin,levofloxacin,C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,drugbank
707,levonorgestrel,levonorgestrel,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,drugbank
708,lisinopril,lisinopril,NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,drugbank
709,loracarbef,loracarbef,N[C@@H](C(=O)N[C@H]1[C@H]2CCC(Cl)=C(N2C1=O)C(O)=O)C1=CC=CC=C1,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,drugbank
710,loratadine,loratadine,CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,drugbank
711,losartan,losartan,CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,drugbank
712,loxapine,loxapine,CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,drugbank
713,mebanazine,mebanazine,CC(NN)C1=CC=CC=C1,CC(NN)c1ccccc1,drugbank
714,mechlorethamine,mechlorethamine,CN(CCCl)CCCl,CN(CCCl)CCCl,drugbank
715,mefloquine,mefloquine,OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,drugbank
716,vitamin e,vitamin e,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,drugbank
717,melphalan,melphalan,N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,drugbank
718,meprobamate,meprobamate,CCCC(C)(COC(N)=O)COC(N)=O,CCCC(C)(COC(N)=O)COC(N)=O,drugbank
719,meropenem,meropenem,[H][C@]1([C@@H](C)O)C(=O)N2C(C(O)=O)=C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)[C@H](C)[C@]12[H],C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,drugbank
720,methazolamide,methazolamide,CN1N=C(S\C1=N\C(C)=O)S(N)(=O)=O,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,drugbank
721,methoxsalen,methoxsalen,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,COc1c2occc2cc2ccc(=O)oc12,drugbank
722,methylphenidate,methylphenidate,COC(=O)C(C1CCCCN1)C1=CC=CC=C1,COC(=O)C(c1ccccc1)C1CCCCN1,drugbank
723,methylscopolamine bromide,methylscopolamine bromide,[Br-].[H][C@@]12O[C@]1([H])[C@H]1C[C@H](C[C@@H]2[N+]1(C)C)OC(=O)[C@H](CO)C1=CC=CC=C1,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-],drugbank
724,metoclopramide,metoclopramide,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,drugbank
725,mexiletine,mexiletine,CC(N)COC1=C(C)C=CC=C1C,Cc1cccc(C)c1OCC(C)N,drugbank
726,midazolam,midazolam,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,drugbank
727,midodrine,midodrine,COC1=CC(C(O)CNC(=O)CN)=C(OC)C=C1,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,drugbank
728,mirtazapine,mirtazapine,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,CN1CCN2c3ncccc3Cc3ccccc3C2C1,drugbank
729,mitotane,mitotane,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,drugbank
730,mitoxantrone,mitoxantrone,OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,drugbank
731,moexipril,moexipril,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,drugbank
732,moxisylyte,moxisylyte,CC(C)C1=C(OCCN(C)C)C=C(C)C(OC(C)=O)=C1,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,drugbank
733,folic acid,folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,drugbank
734,nabumetone,nabumetone,COC1=CC2=C(C=C1)C=C(CCC(C)=O)C=C2,COc1ccc2cc(CCC(C)=O)ccc2c1,drugbank
735,nadolol,nadolol,CC(C)(C)NCC(O)COC1=CC=CC2=C1C[C@H](O)[C@H](O)C2,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,drugbank
736,nafcillin,nafcillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OCC)C=CC2=CC=CC=C12)C(O)=O,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,drugbank
737,nalbuphine,nalbuphine,O[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC2CCC2)[C@H]1O5,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,drugbank
738,nialamide,nialamide,O=C(CCNNC(=O)C1=CC=NC=C1)NCC1=CC=CC=C1,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,drugbank
739,nicardipine,nicardipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,drugbank
740,nimodipine,nimodipine,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,drugbank
741,niperotidine,niperotidine,CN(C)CC1=CC=C(CSCCNC(NCC2=CC=C3OCOC3=C2)=C[N+]([O-])=O)O1,CN(C)Cc1ccc(CSCCNC(=C[N+](=O)[O-])NCc2ccc3c(c2)OCO3)o1,drugbank
742,nitroglycerin,nitroglycerin,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],drugbank
743,nomifensine,nomifensine,CN1CC(C2=CC=CC=C2)C2=C(C1)C(N)=CC=C2,CN1Cc2c(N)cccc2C(c2ccccc2)C1,drugbank
744,norfloxacin,norfloxacin,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,drugbank
745,nortriptyline,nortriptyline,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,CNCCC=C1c2ccccc2CCc2ccccc21,drugbank
746,octreotide,octreotide,[H][C@]1(NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)N[C@H](CO)[C@@H](C)O)NC(=O)[C@H](N)CC1=CC=CC=C1)[C@@H](C)O,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,drugbank
747,ondansetron,ondansetron,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,drugbank
748,ofloxacin,ofloxacin,CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,drugbank
749,diphenoxylate,diphenoxylate,CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,drugbank
750,oxacillin,oxacillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1)C(O)=O,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,drugbank
751,ambenonium,ambenonium,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,drugbank
752,papaverine,papaverine,COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,drugbank
753,penbutolol,penbutolol,CC(C)(C)NC[C@H](O)COC1=CC=CC=C1C1CCCC1,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,drugbank
754,penicillin g,penicillin g,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C(O)=O,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,drugbank
755,penicillin v,penicillin v,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)COC1=CC=CC=C1)C(O)=O,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,drugbank
756,pentazocine,pentazocine,C[C@H]1[C@H]2CC3=CC=C(O)C=C3[C@]1(C)CCN2CC=C(C)C,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,drugbank
757,pentostatin,pentostatin,OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC[C@H]2O,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,drugbank
758,perphenazine,perphenazine,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,drugbank
759,phenelzine,phenelzine,NNCCC1=CC=CC=C1,NNCCc1ccccc1,drugbank
760,ephedrine,ephedrine,CN[C@@H](C)[C@H](O)C1=CC=CC=C1,CN[C@@H](C)[C@H](O)c1ccccc1,drugbank
761,pimozide,pimozide,FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,drugbank
762,pindolol,pindolol,CC(C)NCC(O)COC1=CC=CC2=C1C=CN2,CC(C)NCC(O)COc1cccc2[nH]ccc12,drugbank
763,piperacillin,piperacillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=CC=C1)C(O)=O,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,drugbank
764,piroxicam,piroxicam,CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,drugbank
765,pirprofen,pirprofen,CC(C(O)=O)C1=CC(Cl)=C(C=C1)N1CC=CC1,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,drugbank
766,salsalate,salsalate,OC(=O)C1=CC=CC=C1OC(=O)C1=CC=CC=C1O,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,drugbank
767,polythiazide,polythiazide,CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,drugbank
768,probenecid,probenecid,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,drugbank
769,procainamide,procainamide,CCN(CC)CCNC(=O)C1=CC=C(N)C=C1,CCN(CC)CCNC(=O)c1ccc(N)cc1,drugbank
770,propafenone,propafenone,CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,drugbank
771,propranolol,propranolol,CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2,CC(C)NCC(O)COc1cccc2ccccc12,drugbank
772,propofol,propofol,CC(C)C1=CC=CC(C(C)C)=C1O,CC(C)c1cccc(C(C)C)c1O,drugbank
773,pyrantel,pyrantel,[H]\C(=C(\[H])C1=NCCCN1C)C1=CC=CS1,CN1CCCN=C1/C=C/c1cccs1,drugbank
774,pyrimethamine,pyrimethamine,CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,drugbank
775,quazepam,quazepam,FC1=CC=CC=C1C1=NCC(=S)N(CC(F)(F)F)C2=C1C=C(Cl)C=C2,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,drugbank
776,quinapril,quinapril,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(O)=O,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,drugbank
777,quinidine,quinidine,[H][C@@]12CCN(C[C@@H]1C=C)[C@]([H])(C2)[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,drugbank
778,ramipril,ramipril,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,drugbank
779,reserpine,reserpine,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,drugbank
780,ribavirin,ribavirin,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,drugbank
781,riluzole,riluzole,NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2,Nc1nc2ccc(OC(F)(F)F)cc2s1,drugbank
782,risperidone,risperidone,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,drugbank
783,ritonavir,ritonavir,CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,drugbank
784,saquinavir,saquinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=NC3=C(C=CC=C3)C=C1)[C@@H](C2)C(=O)NC(C)(C)C,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,drugbank
785,selegiline,selegiline,C[C@H](CC1=CC=CC=C1)N(C)CC#C,C#CCN(C)[C@H](C)Cc1ccccc1,drugbank
786,succimer,succimer,OC(=O)[C@@H](S)[C@@H](S)C(O)=O,O=C(O)[C@@H](S)[C@@H](S)C(=O)O,drugbank
787,sumatriptan,sumatriptan,CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,drugbank
788,temazepam,temazepam,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,drugbank
789,teniposide,teniposide,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=C(C=C3OCOC3=C1)[C@H]2O[C@]1([H])O[C@]2([H])CO[C@H](O[C@@]2([H])[C@H](O)[C@H]1O)C1=CC=CS1,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,drugbank
790,terazosin,terazosin,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1CCCO1,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,drugbank
791,thiotepa,thiotepa,S=P(N1CC1)(N1CC1)N1CC1,S=P(N1CC1)(N1CC1)N1CC1,drugbank
792,timolol,timolol,[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,drugbank
794,tolmetin,tolmetin,CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,drugbank
795,tolrestat,tolrestat,COC1=C(C2=CC=CC(C(=S)N(C)CC(O)=O)=C2C=C1)C(F)(F)F,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,drugbank
